lookback,btc_sma,vol_target,score,2022_pct,2022_dd,2022_sharpe,2023_pct,2023_dd,2023_sharpe,2024_pct,2024_dd,2024_sharpe,2025_pct,2025_dd,2025_sharpe,2026_pct,2026_dd,2026_sharpe
90,150,0.5,-1.113005562678993,-3.0022726390319,-3.0022726390319,-1.9728804071726926,11.208897783216587,-28.58111381007068,0.5516053703110733,65.89623329511166,-20.111992637565578,1.7843933930746267,-13.019354666676286,-28.002785716831692,-0.3209717524571569,8.575266414730564,-10.457126698450224,0.8084614982834886
30,0,0.5,-1.1266941510738546,-21.14442420267538,-21.232380656405347,-1.1887338981566562,54.136083993519414,-14.439500030771868,1.7559650176558272,58.59524875135729,-22.240780539284277,1.74195287218413,4.156379063325599,-13.9492501457534,0.28750437916167193,-4.738849100227882,-32.54799959047519,-0.11635732458809887
90,100,0.3,-1.1268991542818032,-10.03586433171283,-10.03586433171283,-2.37143525346136,8.97593372490688,-18.949371248697076,0.6219521590091375,33.90983307070019,-17.330216773787477,1.6086546983223697,-5.879026981997971,-17.672508099360982,-0.24304519758618978,4.605022341600362,-8.7136312474824,0.6176457114585506
20,50,0.8,-1.170372720183322,-25.036952897676045,-27.730369767618146,-1.0965533463786088,83.79181642180676,-17.980734626785054,2.0999393877966206,61.23385600837177,-33.505968961324925,1.5077176336414981,9.468399563951312,-20.51101157442471,0.4616188442481513,1.2282824647695811,-28.94619537935136,0.2014217553970607
10,0,0.5,-1.1749817494522952,-20.37911263817158,-26.399389015609497,-0.9615301732973961,39.20556865219604,-24.822341986828356,1.350663298464004,66.00469727570919,-23.344844716253675,2.0644101698659756,-15.121315155541982,-24.78156004518023,-0.5323613008352559,0.27261317035913724,-24.81258811389567,0.14107837191713582
90,50,0.5,-1.2230430754554917,-14.325661911458942,-15.49665492530382,-1.6584494011137272,36.553061534563994,-13.373192644597676,1.4899735994830265,56.64066020187506,-22.103833215815104,1.6640976546355901,-18.126696520351437,-27.2678903707812,-0.6432554753087668,8.172853736374508,-10.783601390404762,0.7694537705433344
14,50,0.8,-1.2355177912751054,-27.230331722734114,-29.73648053295703,-1.043103491683968,101.95833750780174,-17.365232775097383,2.157020936031191,93.04525568796214,-23.08772053343785,2.1322500274427743,-0.270563701379567,-28.77225590035971,0.14116793733037813,4.139203113753553,-23.271259892485073,0.3346932654277082
60,0,0.5,-1.4025951066020192,-25.654532639718298,-27.96231258849953,-1.6999279154459142,37.85565172856609,-21.12419461217774,1.23694240685582,51.658029010770676,-26.98805921065014,1.5420889784083558,3.3340163933169187,-16.207918935148935,0.25712430710692324,15.759185877238146,-16.120310366932433,0.9664821129361582
90,100,0.5,-1.4139890903948271,-16.18186190482539,-16.18186190482539,-2.3685425206158564,14.996903593193922,-26.079173612084393,0.6946420862626792,51.187538809402966,-27.195024422113768,1.4906555180299486,-11.252084718765975,-26.770257003266284,-0.2813539165118525,8.650328952263564,-11.110780291805877,0.7949348401508114
20,0,0.5,-1.4387627846706437,-26.545935269325593,-26.891343138253575,-1.4070050193511234,48.783958329961806,-21.191195475895476,1.6653683573519824,42.33912866750244,-29.08261202163628,1.414036273192481,-0.5558540278979618,-19.150068729560488,0.09104655359210181,5.673875840220122,-25.31807879075707,0.41419091609464553
30,0,0.8,-1.5570681475071357,-29.136186948843758,-29.22054432676593,-1.1798388756224467,75.99625329538242,-17.473733322325746,1.883167709085379,77.11532410849544,-28.37995766086776,1.6859348337075086,-0.34977255004484675,-20.25078172797803,0.16231846722785684,-6.845414046911302,-36.19162827924879,-0.16105922031239905
90,150,0.8,-1.560468846368,-3.9120567719701294,-3.9120567719701294,-1.909253907647085,21.602316535005308,-32.51692707904957,0.7794349276860659,83.19240153972585,-26.80659560077845,1.6580659950114085,-22.708013517458227,-37.67018169740412,-0.4471506777703287,12.016710212885906,-10.45712669845017,0.9279066959202621
45,0,0.5,-1.5610567667590736,-27.408550217559835,-28.770138766766372,-1.653365328480778,27.767386900666047,-27.46053991678248,1.0882646970022165,42.68516061580912,-24.04461601630351,1.3693220529391972,-0.2230746777428072,-18.146337685204106,0.11345375722417704,13.53458764383586,-18.026795409315056,0.844381882909396
90,100,0.8,-1.6069785851544964,-20.797719239639644,-20.797719239639644,-2.2873465899555203,26.472056124646002,-29.76779521976963,0.9119765991808608,61.93938815378386,-35.29810720488824,1.3662380396154148,-20.352748546749954,-35.923873676163375,-0.4101791315404812,12.094151927384678,-11.110780291805856,0.9175238361311843
90,50,0.8,-1.7572590675385777,-18.979394771295233,-20.58152378271779,-1.5859936516013524,52.08461799482424,-16.65269433086276,1.5837014230990842,70.25185806000798,-29.221226645354637,1.5407600617401924,-28.727098055295553,-36.80259387944762,-0.8115834288792131,11.601542471826164,-10.78360139040474,0.8958122176062765
60,0,0.8,-1.8065214682840693,-33.817640735163245,-37.07858554838097,-1.672014950797053,53.224511242696316,-25.789440328272796,1.3670638310095375,60.97355099557702,-35.440927313332324,1.3839407963707928,-0.5556233274928268,-21.392154117925386,0.1747640659100628,19.940854541860475,-16.272538648159475,1.0519993651141137
10,0,0.8,-1.8497386399724827,-31.4950571334885,-36.92780154052894,-1.1014666283028618,59.43925933115099,-26.322040334297082,1.5764664696336053,82.35594565363726,-32.742760700716126,1.9095979346272405,-24.791880145812705,-33.492993127644034,-0.6626335644812699,-4.826997536376664,-29.412903102394694,-0.08531587881803956
90,0,0.3,-1.8732228115837708,-20.1897684726271,-20.670049719084528,-2.8797403773580603,10.552619974598066,-21.42985580408987,0.6900071754522601,39.45700231127083,-13.90564915152055,1.7889023980872958,-5.648069227125118,-19.285462898177475,-0.20007531785942062,0.8226931551466921,-11.241690372141012,0.1540930279654316
45,0,0.8,-1.9875648482357264,-35.969924287387755,-37.84301335420417,-1.6239462490743133,42.31603328573161,-31.202506789475727,1.2627898343230468,51.08552134931714,-31.622247553151638,1.250698393080989,-4.7990132889395465,-23.93988906306622,0.02345411761120581,15.811757242285719,-19.427248427340594,0.8588133833940137
20,0,0.8,-1.9942277028297042,-36.619248744583565,-37.09509578294059,-1.4190897854156732,70.86780011900518,-23.579423990027905,1.8415281218664632,51.618143562961464,-37.664523043429114,1.3175585769923264,-4.360650646362174,-26.115932001621513,0.017158607513199305,2.333991652503564,-29.404907201946685,0.25423659149003064
90,0,0.5,-2.404547652110435,-31.458930647299855,-32.14412387588007,-2.8817134161911664,16.99425686604401,-30.19214625272436,0.7461495808425452,61.41484493721789,-22.270023468154044,1.6768850074220327,-11.238695830165135,-28.97953174307094,-0.23999221456948774,3.842283099965993,-14.432741212882927,0.39184459693524665
90,0,0.8,-2.8897189376773453,-41.50567698734473,-42.376865234574545,-2.87030888246934,28.351721389489203,-34.14912480844544,0.9426071967118046,73.77207081621691,-30.570431166145397,1.5179149033267207,-21.423427668416917,-39.01907638455311,-0.3842428659202074,7.184293578171319,-14.432741212882904,0.5795731508756683
