variant,btc_filter,vol_target,lev,is_total_pct,is_cagr_pct,is_maxdd_pct,is_sharpe,oos_total_pct,oos_cagr_pct,oos_maxdd_pct,oos_sharpe
donchian_20_20_ls,False,,2,-39.30999022897047,-15.33464459051257,-90.9277718490549,0.3585056376979404,-43.90320561728208,-28.498982884815483,-66.47430894149579,0.15318504788684734
donchian_20_20_ls,False,,3,-88.90115580641265,-51.942712794383475,-98.91418556966276,0.32839486300614124,-79.90781275805818,-60.594546130296976,-89.40466792960751,0.11532310135419907
donchian_20_20_ls,False,,5,-99.99938549460497,-98.1683524894335,-99.99992519593222,0.0944777824364294,-99.26764872743767,-94.23331504883052,-99.67911648469621,0.13256225604480482
donchian_20_20_ls,False,0.5,1,30.737847675830054,9.345381373244122,-46.92245582750497,0.4301444147083708,12.466319443551921,7.055168901907072,-25.546746142624578,0.3681994344904708
donchian_20_20_ls,False,0.5,2,19.103522826965857,6.000570433315033,-74.71209010305272,0.4301444147083723,0.12131117644542666,0.07037728685725941,-45.859693768221554,0.3681994344904742
donchian_20_20_ls,False,0.5,3,-29.93194001161712,-11.1808326060706,-89.36258226254802,0.40540674391222514,-40.42873926156015,-25.961610787427514,-73.61886874424026,0.29020442482150655
donchian_20_20_ls,False,0.5,5,-96.45297165468561,-67.14348077119516,-99.64348358054552,0.3037560671634578,-88.74153698821488,-71.84299588705008,-96.27954853587636,0.26426399250044297
donchian_20_20_ls,True,,1,49.60747463127431,14.371486057256933,-62.37785329839915,0.5176250467580539,11.160745261356908,6.332246828464405,-33.15827915167656,0.374622684022176
donchian_20_20_ls,True,,2,-3.633696200415426,-1.2262064322096422,-89.03879735644584,0.5102658686641515,-32.03808685498015,-20.078054842839855,-64.62611546247517,0.2986379577138831
donchian_20_20_ls,True,,3,-73.45645659697406,-35.73325571548055,-97.6355690239506,0.5040154527739243,-74.81621628073874,-55.075961722104005,-86.08440810038141,0.26269680367667886
donchian_20_20_ls,True,,5,-99.994030737383,-96.09182896200141,-99.99937187067036,0.2796539418130094,-99.15830428764232,-93.74832761045451,-99.55075374867617,0.2813811999033649
donchian_20_20_ls,True,0.5,1,43.191122580365395,12.712486660443535,-46.19277582989035,0.5166538305771212,21.130672848124533,11.766389030167757,-24.805625499193397,0.4814568511448593
donchian_20_20_ls,True,0.5,2,42.87502401214518,12.629486858000515,-73.65966019340307,0.516653830577122,14.398180222434199,8.118448514155151,-45.6346569397132,0.4814568511448603
donchian_20_20_ls,True,0.5,3,-7.7250063148139425,-2.64430949894614,-88.43189095959929,0.4922512198592734,-28.943359135489565,-17.985952742368482,-64.65229253144257,0.4048254487905702
donchian_20_20_ls,True,0.5,5,-91.17799494471886,-55.48335419641487,-99.09694863118375,0.43016155181158905,-85.92023407932615,-67.94161007586,-93.35861667321954,0.3911209608040526
donchian_30_10,False,,1,81.62190308303474,22.008308822950838,-33.498959705326556,0.7961614676155866,-11.514029744959043,-6.85233787777827,-34.57324108432761,-0.1930598839331397
donchian_30_10,False,,2,145.89994431362854,34.974836519541206,-59.14201790360794,0.7961614676155865,-33.17742877666795,-20.85830555088164,-61.274014256748686,-0.2595188879833086
donchian_30_10,False,,3,109.21149392856675,27.89743858089466,-79.06759730996343,0.7463024323106942,-53.91504573741764,-36.20773322826527,-77.82805704666697,-0.2717925113566367
donchian_30_10,False,,5,-93.5320555742804,-59.8589470957908,-98.4989161136969,0.48367912374145333,-78.67863019282738,-59.21310098249742,-92.40419572550456,-0.1953301458933733
donchian_30_10,False,0.5,1,55.599502798444654,15.87846535837154,-25.808816786247014,0.80248199463552,-2.3424198428178444,-1.366030795027473,-31.679862249655734,0.025078973681708357
donchian_30_10,False,0.5,2,111.5317683083612,28.36851975951875,-47.53588541620557,0.8024819946355194,-10.511390778990936,-6.241317190429541,-54.50708410305579,0.02507897368170469
donchian_30_10,False,0.5,3,131.67299865685175,32.319892688741156,-67.40062248121141,0.7605088190404958,-29.224706222235387,-18.174547495358873,-72.87669017593659,-0.04359294830869234
